-5.395122e-01, 3.163382e-01, 1.646008e-01, 1.981368e-01, 1.257530e+00, 1.731320e-01, 3.856115e-01, 6.348813e-02, 1.141654e-01
1.390274e+00, 6.995966e-01, 1.668720e-01, 2.029248e-01, 9.508158e-02, 1.264631e-01, 9.372220e-01, 6.538998e-02, 1.255307e-01
-1.344201e+00, -2.672056e-01, 2.491448e+00, 2.036593e+00, 5.362285e-02, 1.730043e-02, 6.589082e-01, 8.198288e-01, 1.345635e+00
-4.973423e-01, 3.852881e-01, 2.695763e-01, 5.893690e-01, 1.895774e+00, 4.788880e-02, 3.205406e-01, 1.927155e-01, -1.956455e-02
1.595738e+00, 8.383064e-02, 9.211012e-01, 3.807121e-01, 1.048561e+00, 4.886432e-01, 1.003316e+00, 3.663050e-01, 9.258834e-01
-2.089844e-01, -1.065615e+00, 3.681260e-01, 1.543094e+00, 2.289174e-01, 1.203302e-01, 1.758982e+00, 5.827138e+00, 3.651990e-02
4.048633e+00, 6.888785e-02, -7.461092e-02, 2.081089e+00, 2.041228e-02, 2.612825e-01, 8.329700e-01, 1.268211e+00, 3.150062e-02
3.610478e+00, -1.427371e+00, 1.643261e+00, 1.115303e-01, 4.352246e-01, 2.881471e-01, 3.846895e-01, 6.627884e-01, 1.675488e+00
1.642424e+00, 3.675516e-01, 6.399873e-03, 1.754767e-01, 4.544312e-01, 1.678557e-01, 4.510616e-01, 2.218164e-01, -3.962375e-03
-2.406707e+00, -3.149875e-04, -2.142067e-01, 2.601786e+00, 4.750647e-02, 1.945668e-01, 5.546527e-01, 2.603203e+00, 7.316242e-02
1.999649e+00, -1.585355e-01, -1.588592e-01, 1.260260e-03, 3.747755e+00, 7.209750e-03, 1.289430e-02, 3.061232e+00, 5.064825e-02
-9.465735e-02, -7.087339e-01, 3.345667e-01, 9.222777e-01, 1.097160e-01, 1.105273e-02, 2.017805e+00, 5.036905e+00, 1.654829e-02
1.837539e+00, -7.915460e-02, 3.428134e-02, 1.594949e-03, 3.459698e+00, 1.845184e-01, 2.975892e-01, 3.418451e+00, -8.241283e-03
-1.176513e+00, -6.110192e-01, 1.362359e+00, 8.458624e-01, 1.105916e+00, 4.359725e-01, 2.549061e-02, 5.363569e-01, 1.349762e+00
-9.225319e-01, 3.418988e-01, 2.399155e-02, 2.654279e+00, 4.254314e-02, 1.215286e-02, 5.256388e-01, 1.116962e+00, 4.631974e-02
1.324043e+00, 1.023289e+00, 9.207649e-03, 2.726134e-03, 1.229272e+00, 9.541054e-01, 6.856268e-03, 6.063181e+00, -5.778459e-04
-7.422973e-01, 4.838939e-01, 1.039060e+00, 2.209795e-01, 2.252740e+00, 1.470277e-01, 5.417117e-01, 3.857768e-01, 8.988463e-01
-1.515422e+00, 2.935045e-01, 1.813912e-01, 7.680206e-03, 6.342293e+00, 2.819155e-01, 1.021427e-03, 1.845274e+01, -8.975801e-03
1.344892e+00, 1.858037e-01, 2.279501e-02, 1.759834e-03, 1.848339e+00, 5.584375e-01, 2.537998e+00, 3.824764e+00, 5.433885e-03
1.666695e+00, 1.427652e-01, -3.241089e-02, 1.180140e-03, 3.487736e+00, 1.595056e-01, 1.215247e-01, 3.411362e+00, -9.479202e-03
-1.181354e-01, 1.477952e-02, 3.583911e+00, 1.333916e-01, 2.485262e-03, 1.184055e-01, 1.206616e+00, 1.426759e+00, 3.555953e+00
-8.763957e-01, 7.230650e-02, 2.211733e+00, 2.772080e+00, 7.180721e-01, 4.381817e-01, 1.379925e+00, 7.692381e-01, 4.292751e-01
-4.029034e-01, 5.930718e-01, 2.031206e-01, 2.388234e-03, 1.799869e+00, 3.578402e-02, 1.276780e+00, 4.901536e+00, 5.376735e-02
2.998922e-01, 3.800734e-01, 2.673797e+00, 8.218166e-01, 1.365058e-01, 8.726563e-02, 2.883962e+00, 1.065602e+00, 2.687753e+00
-2.613720e-01, -6.179002e-01, 8.085107e-01, 6.226326e-02, 1.005263e-01, 2.336421e-01, 1.883988e+00, 1.226103e+01, 4.569755e-02
-1.919068e+00, 7.513320e-02, 1.139413e+00, 3.882574e-01, 1.927626e+00, 1.934007e+00, 1.215531e-06, 2.677804e+01, 1.304493e-01
4.424722e-01, 9.216409e-01, 1.800024e-02, 1.523675e+00, 1.538962e+00, 1.815656e-03, 2.782729e-07, 2.333618e+00, 6.425343e-02
-5.408698e-01, -2.075171e-01, 2.222065e-01, 4.525732e+00, 2.487262e-01, 2.947953e-03, 4.520558e-07, 4.581127e+00, 1.043804e-01
-3.840610e-01, 2.660412e-01, -1.573395e-01, 4.123403e-04, 5.405092e-01, 4.792906e-01, 3.581609e+00, 4.916393e+00, 5.233884e-02
1.574219e+00, -5.975220e-02, 6.656237e-01, 5.021132e-04, 2.905490e+00, 5.075462e-01, 6.641828e-01, 4.985408e+00, -1.254990e-01
9.182722e-01, -3.434540e-01, -7.395079e-02, 6.652002e-01, 9.702485e-01, 7.512011e-04, 1.102527e-08, 9.228254e-01, 6.726621e-03
-4.254287e+00, 4.138692e+00, 1.256675e+01, 2.628958e+01, 1.559990e-02, 3.607759e-01, 1.546336e-01, 3.872615e+01, 2.615296e+00
-3.468779e-01, 1.444651e-01, 2.125339e-01, 7.089628e-02, 5.287097e-03, 3.513846e-01, 1.928163e+00, 4.834180e+00, 4.810133e-02
-7.593728e-01, -1.361839e+00, 6.300530e-02, 3.869246e-04, 1.386948e+00, 6.778463e-03, 1.668584e+00, 8.551183e-01, -3.159964e-02
8.120689e-02, 1.433493e+00, -2.157214e-03, 1.892592e+00, 4.422515e-02, 2.581480e-01, 7.997318e-06, 2.789723e+00, 6.172324e-02
-7.441845e-01, 6.215235e-01, 1.494934e+00, 3.607267e-01, 3.818468e-01, 2.652547e-01, 5.443356e-01, 2.606464e+00, 3.802609e+00
-3.817458e-01, 2.696790e+00, 1.605082e-01, 2.638595e-01, 1.277461e+00, 4.151601e-01, 8.514699e-08, 5.934087e+00, 7.675974e-02
-4.080842e-01, -3.463526e-01, 2.220679e-01, 2.604168e-03, 1.541876e+00, 2.205276e-01, 4.641900e-01, 5.346255e+00, 5.381684e-02
-1.081524e+00, 2.365410e-01, 6.339021e-01, 7.540733e-01, 1.182586e-02, 1.096018e+00, 1.774193e-07, 1.508755e+01, 1.639717e-01
3.677394e-01, 3.569178e+00, 1.086044e+00, 2.763849e-01, 5.746696e+00, 3.139660e-02, 4.083487e-07, 7.476121e+00, 3.442607e-01
3.663156e-01, 2.016664e+00, 1.210871e-02, 2.223612e-03, 2.860885e+00, 4.089295e-01, 4.352875e-01, 5.245571e+00, 8.929582e-02
3.720501e-01, 2.333997e+00, 6.467591e-02, 3.133690e-03, 1.846748e+00, 7.888865e-01, 1.359493e-01, 6.541313e+00, 1.018458e-01
-2.152406e+00, 1.703398e-01, -5.332429e-03, 8.990637e-01, 2.009762e+00, 6.460643e-01, 7.442179e-01, 7.450904e-01, -1.641204e-02
1.729502e-01, 2.102118e+00, 2.693466e-02, 5.186225e-01, 5.329451e-03, 7.218377e-01, 7.201343e-01, 5.567991e+00, 8.110914e-02
-5.129831e-01, -6.368180e-01, 2.818585e-01, 8.415389e-04, 2.131632e+00, 1.892083e-01, 1.879526e+00, 6.710228e+00, 7.173473e-02
