2.261026e-01, 1.872862e-02, 8.077331e+00, 8.383477e-02, 1.403409e-02, 1.047694e+00, 1.034967e+00, 1.979705e+00, -6.565813e-01, 5.459182e-01, 2.690948e-02, 4.445000e-04, 1.564480e+00
5.482969e-02, 3.488473e-01, 1.435019e+00, -3.515879e-02, 9.850484e-01, 1.436921e+00, 1.817309e+00, 5.090112e+00, -1.330150e+00, -7.255402e-02, 9.099597e-03, 1.444225e-02, 1.653368e+00
1.537883e-03, 4.499522e-03, 1.618128e+00, 2.592748e-02, 8.812307e-01, 7.020616e-01, 7.547410e-02, 3.534502e-01, 8.405248e-02, 1.139001e-01, 1.188625e+00, 1.010677e+00, 3.239458e-01
1.183334e-01, 6.847579e+00, 1.819884e+01, 4.990169e-02, 9.055740e-01, 7.906702e-01, 5.100034e-01, 4.371763e-01, 1.802805e-01, 1.823719e-01, 9.169889e-02, 1.109511e-03, 7.152658e-01
8.907596e-02, 3.330909e-01, 2.319054e+00, 3.911567e-02, 2.070255e+00, 8.858572e-02, -1.673100e+00, 3.116016e-01, 7.655724e-01, 5.149069e-01, 9.011594e-01, 1.801436e+00, 4.822228e-04
1.581286e-02, 7.548319e-01, 5.182174e-01, 4.272286e-01, 1.560877e+00, 1.437265e+00, 9.738944e-01, 9.387730e-01, 3.980285e-01, 4.847949e-01, 1.404572e-01, 1.769654e-03, 5.040405e-01
3.408229e-01, 2.575820e+00, 4.156885e+00, 6.036971e-02, 7.836091e-01, 4.630281e-01, 4.285386e-02, 4.418705e-01, 1.372031e-01, 8.881123e-02, 3.679077e-02, 1.851941e+00, 4.712761e-03
1.249818e-02, 7.905277e-01, 4.424283e+00, 5.235002e-02, 1.886811e-01, 3.419071e-01, 6.630691e-01, 1.916619e+00, -2.905308e+00, 2.488361e+00, 9.375550e-03, 4.787541e-01, 4.346133e-02
2.040161e-02, 5.035700e-02, 3.884106e-01, -2.958202e-03, 7.253684e-01, 9.704455e-01, 8.997046e-01, 1.467850e-01, 1.329692e-01, 1.118164e+00, 3.363904e-02, 2.596706e-04, 6.490517e-01
2.422052e-01, 1.163256e+00, 1.818168e+00, 5.824430e-03, 8.135113e-01, 9.417359e-01, 8.112271e-01, 9.099924e-01, 6.659457e-01, 8.684313e-01, 5.969032e-03, 9.900284e-01, 1.249452e-01
1.486920e-01, 1.582282e+00, 1.595169e+00, 3.273136e-02, 1.026634e+00, 9.370802e-01, 3.265012e-01, 5.552532e-01, 4.305399e-01, 2.288940e-01, 6.777294e-02, 2.739395e-01, 3.301862e-02
2.227702e-01, 2.307571e+00, 2.815579e+00, 4.058763e-02, 1.830152e-01, 7.635435e-01, 7.933740e-01, 4.593163e-01, 2.930863e-01, 6.444094e-01, 8.526569e-01, 1.147866e-01, 1.751449e+00
4.469506e-01, 1.835861e+00, 1.588171e+00, 2.600210e+00, 4.903859e-01, 5.857216e-01, 6.230769e-01, 9.420034e-01, 4.822296e-03, 1.377364e+00, 7.690834e-03, 5.406650e-01, 3.636728e-01
7.490277e-02, 2.355980e-01, 9.100140e-01, 1.716819e-02, 7.960671e-01, 9.265076e-01, 6.268722e-01, 4.680887e-01, 5.597660e-01, 5.087814e-01, 7.311620e-02, 1.117946e+00, 5.246470e-04
3.194449e-02, 1.604681e-01, 1.160755e+00, 6.144905e-03, 1.158609e+00, 1.267517e+00, 7.983113e-01, 2.911061e-01, 6.489587e-01, 1.310110e-01, -1.769938e-01, 1.767984e+00, 3.218254e-03
2.002038e-03, 3.074068e+00, 1.516716e+00, -3.080210e-02, 2.344201e+00, 1.452524e+00, 1.151844e+00, 7.153004e-01, 1.174310e-01, -4.830932e-01, 1.746862e-01, 4.235345e+00, 6.138503e-01
3.303255e-02, 9.951355e-06, 4.491303e+00, 5.453145e-02, 6.911170e-01, 8.300791e-01, 1.017982e+00, 4.908892e-01, -2.751925e-01, -4.794187e-01, 8.553386e-03, 6.184712e-04, 4.392267e-02
2.699236e-01, 5.204057e+00, 1.791232e+00, 2.952610e-02, 9.655214e-01, 1.048507e+00, 8.577263e-01, 1.012039e+00, 4.329342e-01, 1.082651e+00, 8.781075e-02, 1.013340e-03, 4.458843e-02
2.926042e-01, 2.625664e-02, 2.456553e+00, 4.304115e-02, 1.260205e+00, 1.000055e+00, 5.618438e-01, 4.139544e-01, 1.547516e-01, 1.448261e-01, 3.534657e-01, 2.519280e-03, 7.539719e-01
1.418740e-01, 1.076248e+00, 5.841244e+00, 6.316893e-02, 4.735512e-01, 6.767790e-01, 3.989595e-01, 1.388491e+00, 7.899982e-02, 6.562108e-01, 4.647868e-02, 4.357249e-04, 8.040565e-01
5.349296e-04, 3.269969e+00, 8.205566e-01, 2.092492e-02, 4.032312e-01, 1.770569e+00, 7.012466e-01, 1.239240e+00, 4.972925e-01, 1.516108e+00, -2.742411e-02, 8.285721e-01, 1.826071e-01
2.844830e-02, 1.507007e-07, 4.887857e-01, 3.122866e-02, 3.261329e-01, 4.024199e-01, 3.696856e-01, 5.377437e-01, 4.472137e-01, 1.991553e+00, 2.250478e-03, 2.739590e-01, 3.522223e-01
3.637163e-02, 2.433562e-05, 6.397195e-01, 1.344112e-02, 5.469034e-01, 7.897503e-01, 4.624670e-01, 4.916061e+00, 4.486838e-01, -1.735146e+00, 2.012150e-03, 6.172542e-01, 9.190817e-04
1.666607e-01, 3.253102e+00, 1.164185e+00, 1.074315e-02, 1.560220e+00, 4.279474e-01, 2.243626e+00, 4.929337e-01, 5.794015e-01, -1.773387e+00, -3.492128e-02, 2.362709e+00, 1.013296e-03
1.630644e-01, 1.640276e-07, 1.829963e+00, 2.407057e-02, 1.066757e+00, 6.945394e-01, 4.612745e-01, 4.908619e-01, 2.219409e-01, 1.210948e-01, 4.653538e-01, 1.980083e+00, 1.159560e-02
6.021351e-03, 2.507793e+00, 7.197016e+00, 6.783061e-02, 1.120573e+00, 2.012592e+00, 1.512857e-01, 3.120697e-02, 5.630520e-02, 9.914383e-01, 2.813425e+00, 1.147648e+00, 9.810727e-03
6.228752e-04, 6.022691e-01, 1.104281e+00, 2.750760e+00, 2.916383e+01, 1.224241e+01, 1.423669e+01, 3.045799e+01, 8.533688e+01, -1.169691e+02, 9.368333e-01, 5.676922e+01, 1.185568e+00
9.929834e-01, 2.758434e+01, 3.063931e+01, -1.229568e+00, 1.448039e+00, 3.888487e-01, 8.535044e-01, 5.795179e-01, 3.504972e-02, 1.059502e-01, -7.445521e-02, 4.409509e-04, 1.665554e+00
1.699974e-02, 4.138200e+00, 3.599267e+00, 1.079856e-01, 9.626170e-01, 3.922945e+00, 3.135906e+00, -2.843593e+00, 9.595336e-01, -1.013804e+00, -2.855916e-01, 7.976988e-04, 2.798445e+00
8.183337e-01, 2.748451e-01, 4.605879e+00, -8.884711e-02, 1.212201e+00, 1.008178e+00, 6.226623e-01, 4.871497e-01, 1.716838e-01, 1.902628e-02, 1.812733e-01, 1.086083e-01, 4.445281e-01
2.106653e-01, 1.338619e+00, 3.569272e+00, 4.070249e-02, 7.991292e-01, 8.597171e-01, 2.923922e-01, 6.665629e-01, 2.329164e-01, 5.471450e-02, 6.057347e-01, 6.309382e-01, 1.072606e-03
1.723340e-01, 2.530811e-03, 2.478783e+00, 1.071361e-02, 9.148696e-01, 8.305473e-02, -3.274835e-01, 2.667117e+00, 6.352574e-01, 1.575463e+00, -4.987902e-02, 6.692175e-01, 1.850130e+00
4.715574e-02, 2.468515e+00, 1.275546e+00, 3.164168e-02, 6.719740e-01, 5.591272e-01, 3.473680e-01, 1.776095e-01, 8.445448e-02, 7.387315e-03, 5.603002e-01, 1.230778e+00, 2.333948e-01
6.907253e-03, 2.756686e-01, 8.272574e+00, 2.074513e-02, 8.081403e-01, 9.912886e-01, 7.028418e-01, 8.589151e-01, 1.567552e+00, -1.146688e-01, -2.725517e-02, 1.203405e+00, 6.938833e-04
3.462487e-02, 3.534018e+00, 1.117995e+00, -2.579167e-02, 7.983705e-01, 7.667572e-01, 6.924990e-01, -6.067159e-02, 1.108778e-01, 4.440067e-02, 1.161939e+00, 1.199380e+00, 6.450185e-01
9.639517e-02, 5.824328e+00, 1.757235e+01, -1.984146e-02, 1.095048e+00, 8.894810e-01, 5.076970e-01, 3.786100e-01, 1.012190e-01, 1.319467e-01, 3.261113e-01, 5.556901e-01, 8.459601e-01
8.640255e-03, 4.493347e-01, 4.981737e+00, 3.763174e-02, 8.584447e-01, 6.766469e-01, 3.901841e-01, 8.864553e-02, 8.476310e-02, -8.390266e-03, 8.410292e-02, 1.483916e+00, 4.015177e-03
1.842953e-02, 2.966837e+00, 1.540711e+00, 1.619670e-02, 1.541087e+00, 1.249051e+00, 7.153234e-01, 5.802018e-01, 1.942323e-01, 2.093238e-01, 4.541819e-01, 2.132127e-03, 1.010661e+00
1.498155e-01, 5.411349e-02, 8.003911e+00, 7.202837e-02, 1.457835e+00, 1.189623e+00, 6.816663e-01, 5.155650e-01, 1.919259e-01, 1.933796e-01, 3.295438e-01, 2.704813e-01, 1.143349e+00
5.069346e-03, 3.438659e-01, 5.458705e+00, 6.782020e-02, 1.021658e+00, 1.072807e+00, 8.161059e-01, 8.041793e-01, 2.228025e-01, 5.544694e-01, 5.463551e-02, 9.178850e-04, 6.028656e-01
2.479850e-01, 2.032275e+00, 2.630820e+00, 2.501795e-02, 5.815488e-01, 1.488119e+00, 2.918104e+00, 8.833895e-02, -4.369377e+00, -2.410711e+00, 5.132588e-01, 1.346135e-03, 1.049426e-01
